<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.10.27	04:00:00	1983.50	1989.92	1983.23	1989.48	14271	0	4
2023.10.27	08:00:00	1989.52	1989.74	1985.51	1986.92	22875	0	4
2023.10.27	12:00:00	1986.92	1987.93	1976.97	1980.41	33887	0	4
2023.10.27	16:00:00	1980.42	1985.67	1976.78	1983.68	60543	0	4
2023.10.27	20:00:00	1983.68	2009.47	1983.03	2005.91	42119	0	4
2023.10.30	00:00:00	2004.90	2006.74	1996.90	2004.71	16901	0	5
2023.10.30	04:00:00	2004.48	2004.75	1999.50	1999.57	9624	0	4
2023.10.30	08:00:00	1999.58	2000.79	1990.96	1996.63	26067	0	4
2023.10.30	12:00:00	1996.63	2002.57	1992.62	1998.52	46935	0	4
2023.10.30	16:00:00	1998.55	2002.48	1992.02	1997.96	52024	0	4
2023.10.30	20:00:00	1997.96	1999.89	1994.73	1996.15	10257	0	4
2023.10.31	00:00:00	1995.67	1997.30	1993.98	1996.42	9614	0	4
2023.10.31	04:00:00	1996.42	1997.15	1990.58	1993.02	14690	0	4
2023.10.31	08:00:00	1993.02	1999.24	1992.40	1997.52	21163	0	4
2023.10.31	12:00:00	1997.47	2004.07	1994.58	2002.50	46198	0	4
2023.10.31	16:00:00	2002.52	2007.93	1983.30	1984.15	67198	0	4
2023.10.31	20:00:00	1984.16	1986.77	1978.88	1983.97	17395	0	4
2023.11.01	00:00:00	1983.46	1986.15	1977.97	1979.57	12334	0	5
2023.11.01	04:00:00	1979.57	1980.93	1975.11	1979.07	10787	0	4
2023.11.01	08:00:00	1979.07	1983.71	1976.49	1982.72	18678	0	4
2023.11.01	12:00:00	1982.72	1988.58	1981.09	1985.69	46874	0	4
2023.11.01	16:00:00	1985.75	1992.03	1974.50	1977.76	52994	0	4
2023.11.01	20:00:00	1977.78	1982.83	1969.88	1982.67	43273	0	4
2023.11.02	00:00:00	1983.42	1988.12	1981.18	1986.22	14279	0	5
2023.11.02	04:00:00	1986.22	1986.68	1983.33	1985.41	11377	0	4
2023.11.02	08:00:00	1985.39	1989.63	1983.65	1988.23	18338	0	4
2023.11.02	12:00:00	1988.21	1991.08	1981.99	1984.32	47587	0	4
2023.11.02	16:00:00	1984.32	1986.71	1978.84	1985.04	52302	0	5
2023.11.02	20:00:00	1985.04	1986.38	1983.71	1985.77	9752	0	5
2023.11.03	00:00:00	1985.89	1986.53	1983.17	1983.92	7711	0	5
2023.11.03	04:00:00	1983.92	1987.85	1983.71	1987.13	8770	0	5
2023.11.03	08:00:00	1987.12	1990.33	1984.51	1989.11	18942	0	5
2023.11.03	12:00:00	1989.12	2004.11	1985.83	1995.24	71204	0	3
2023.11.03	16:00:00	1995.19	1999.21	1988.63	1993.12	70633	0	5
2023.11.03	20:00:00	1993.10	1995.14	1991.56	1992.52	11182	0	5
2023.11.06	00:00:00	1992.43	1993.16	1987.00	1992.09	13679	0	5
2023.11.06	04:00:00	1992.13	1992.98	1981.91	1983.95	17522	0	5
2023.11.06	08:00:00	1983.94	1987.98	1982.30	1986.83	21816	0	5
2023.11.06	12:00:00	1986.83	1989.12	1983.42	1986.32	28592	0	0
2023.11.06	16:00:00	1986.33	1988.24	1979.95	1983.74	44327	0	6
2023.11.06	20:00:00	1983.75	1983.79	1977.42	1977.82	15389	0	4
2023.11.07	00:00:00	1977.93	1978.34	1974.77	1975.85	10205	0	5
2023.11.07	04:00:00	1975.85	1976.17	1971.03	1973.73	12982	0	5
2023.11.07	08:00:00	1973.71	1973.96	1964.20	1966.35	24330	0	6
2023.11.07	12:00:00	1966.35	1968.05	1956.71	1966.53	41209	0	6
2023.11.07	16:00:00	1966.54	1967.30	1960.15	1963.97	52728	0	6
2023.11.07	20:00:00	1963.99	1969.84	1963.71	1969.03	18759	0	5
2023.11.08	00:00:00	1968.67	1970.01	1967.48	1968.68	10389	0	5
2023.11.08	04:00:00	1968.71	1971.04	1965.00	1965.59	12417	0	5
2023.11.08	08:00:00	1965.59	1969.17	1965.13	1965.51	22096	0	5
2023.11.08	12:00:00	1965.50	1966.71	1959.56	1964.87	30895	0	5
2023.11.08	16:00:00	1964.85	1966.39	1950.97	1953.75	57401	0	5
2023.11.08	20:00:00	1953.74	1954.75	1947.44	1950.20	20259	0	5
2023.11.09	00:00:00	1949.95	1954.60	1948.91	1953.39	10546	0	5
2023.11.09	04:00:00	1953.42	1953.42	1947.70	1950.17	14978	0	5
2023.11.09	08:00:00	1950.17	1950.51	1944.51	1946.86	21011	0	5
2023.11.09	12:00:00	1946.87	1951.39	1944.84	1950.49	31083	0	5
2023.11.09	16:00:00	1950.50	1964.91	1948.59	1961.91	57804	0	5
2023.11.09	20:00:00	1961.92	1965.64	1956.17	1958.41	38666	0	5
2023.11.10	00:00:00	1958.42	1960.81	1957.89	1959.11	11710	0	5
2023.11.10	04:00:00	1959.10	1960.49	1956.37	1957.30	12874	0	5
2023.11.10	08:00:00	1957.28	1958.24	1953.55	1953.95	20813	0	5
2023.11.10	12:00:00	1953.95	1954.40	1943.11	1946.13	36284	0	5
2023.11.10	16:00:00	1946.15	1947.65	1936.55	1936.78	59800	0	5
2023.11.10	20:00:00	1936.77	1938.80	1933.06	1938.62	18000	0	5
2023.11.13	00:00:00	1938.42	1941.96	1933.73	1940.35	12498	0	5
2023.11.13	04:00:00	1940.35	1941.31	1934.06	1939.18	16031	0	5
2023.11.13	08:00:00	1939.20	1941.25	1935.96	1938.23	21325	0	5
2023.11.13	12:00:00	1938.22	1939.71	1934.00	1936.01	21579	0	5
2023.11.13	16:00:00	1936.01	1949.22	1931.60	1945.76	44529	0	5
2023.11.13	20:00:00	1945.76	1948.08	1944.75	1946.10	11048	0	5
2023.11.14	00:00:00	1946.10	1948.39	1945.39	1945.67	5812	0	5
2023.11.14	04:00:00	1945.67	1946.68	1943.76	1944.42	8113	0	5
2023.11.14	08:00:00	1944.42	1948.02	1944.15	1947.20	12573	0	5
2023.11.14	12:00:00	1947.23	1959.19	1944.24	1954.36	35565	0	5
2023.11.14	16:00:00	1954.39	1970.87	1953.57	1962.18	65256	0	6
2023.11.14	20:00:00	1962.17	1964.44	1961.61	1963.16	11562	0	5
2023.11.15	00:00:00	1962.79	1963.94	1961.52	1962.61	9769	0	5
2023.11.15	04:00:00	1962.62	1967.94	1962.46	1966.90	13103	0	5
2023.11.15	08:00:00	1966.92	1972.57	1966.76	1971.48	23595	0	6
2023.11.15	12:00:00	1971.49	1975.34	1963.43	1965.51	34501	0	5
2023.11.15	16:00:00	1965.52	1966.67	1955.37	1961.38	50222	0	5
2023.11.15	20:00:00	1961.39	1962.19	1958.80	1959.19	11679	0	5
2023.11.16	00:00:00	1960.04	1961.34	1957.59	1958.34	8157	0	5
2023.11.16	04:00:00	1958.30	1963.84	1956.41	1962.88	11466	0	5
2023.11.16	08:00:00	1962.86	1968.54	1962.76	1966.20	16399	0	5
2023.11.16	12:00:00	1966.16	1972.94	1962.05	1972.06	25580	0	5
2023.11.16	16:00:00	1972.07	1987.91	1971.48	1983.31	59133	0	6
2023.11.16	20:00:00	1983.37	1985.18	1980.54	1981.10	12112	0	5
2023.11.17	00:00:00	1980.89	1986.92	1980.64	1983.42	8794	0	5
2023.11.17	04:00:00	1983.35	1987.01	1983.17	1984.37	12511	0	5
2023.11.17	08:00:00	1984.37	1992.36	1982.65	1991.25	19611	0	6
2023.11.17	12:00:00	1991.27	1993.36	1983.53	1984.73	30714	0	6
2023.11.17	16:00:00	1984.74	1986.67	1978.53	1981.05	49774	0	6
2023.11.17	20:00:00	1981.07	1982.73	1978.99	1980.56	11276	0	5
2023.11.20	00:00:00	1978.11	1983.02	1973.27	1981.08	15503	0	5
2023.11.20	04:00:00	1981.06	1985.15	1979.57	1980.61	21876	0	5
2023.11.20	08:00:00	1980.61	1981.84	1975.84	1979.32	25869	0	6
2023.11.20	12:00:00	1979.32	1979.48	1965.59	1968.21	29996	0	6
2023.11.20	16:00:00	1968.21	1976.26	1965.40	1973.79	38038	0	6
2023.11.20	20:00:00	1973.77	1978.92	1973.44	1977.65	16884	0	5
2023.11.21	00:00:00	1977.92	1990.38	1977.80	1990.05	16266	0	5
2023.11.21	04:00:00	1990.05	1994.24	1988.70	1991.67	20389	0	6
2023.11.21	08:00:00	1991.68	1994.30	1984.28	1985.35	26944	0	6
2023.11.21	12:00:00	1985.37	2000.35	1985.31	1997.54	31534	0	5
2023.11.21	16:00:00	1997.59	2007.53	1997.23	2001.45	49153	0	6
2023.11.21	20:00:00	2001.43	2001.82	1996.19	1998.26	20419	0	5
2023.11.22	00:00:00	1998.61	1999.80	1995.77	1996.17	11547	0	5
2023.11.22	04:00:00	1996.15	2000.29	1995.47	1998.82	15924	0	5
2023.11.22	08:00:00	1998.84	2006.43	1998.19	2002.10	30177	0	7
2023.11.22	12:00:00	2002.10	2003.36	1996.74	1999.09	30054	0	6
2023.11.22	16:00:00	1999.09	2002.38	1988.63	1991.56	48364	0	6
2023.11.22	20:00:00	1991.57	1992.62	1986.86	1989.81	8636	0	5
2023.11.23	00:00:00	1989.20	1993.94	1989.18	1993.48	5425	0	5
2023.11.23	04:00:00	1993.46	1998.19	1993.04	1996.24	7165	0	5
2023.11.23	08:00:00	1996.26	1998.52	1992.13	1994.33	11269	0	1
2023.11.23	12:00:00	1994.29	1994.79	1991.90	1992.72	7448	0	1
2023.11.23	16:00:00	1992.72	1994.85	1989.82	1992.75	7576	0	0
2023.11.23	20:00:00	1992.81	1993.01	1991.80	1992.78	1083	0	1
2023.11.24	00:00:00	1992.95	1994.91	1991.45	1992.79	5425	0	0
2023.11.24	04:00:00	1992.81	1994.74	1991.45	1994.19	8626	0	0
2023.11.24	08:00:00	1994.18	1994.90	1991.98	1994.54	9488	0	0
2023.11.24	12:00:00	1994.54	2001.94	1994.35	1999.58	11589	0	0
2023.11.24	16:00:00	1999.58	2003.58	1997.11	2000.99	17721	0	2
2023.11.24	20:00:00	2000.94	2002.76	1999.82	2002.33	1204	0	0
2023.11.27	00:00:00	2002.12	2018.12	2000.38	2011.97	10726	0	0
2023.11.27	04:00:00	2011.98	2013.72	2007.41	2010.61	11862	0	6
2023.11.27	08:00:00	2010.61	2015.48	2008.69	2013.31	12982	0	6
2023.11.27	12:00:00	2013.39	2016.38	2009.73	2011.30	14773	0	6
2023.11.27	16:00:00	2011.30	2014.94	2005.69	2009.94	21190	0	6
2023.11.27	20:00:00	2009.94	2014.60	2009.46	2014.18	7754	0	5
2023.11.28	00:00:00	2013.84	2018.05	2012.41	2015.38	7254	0	4
2023.11.28	04:00:00	2015.38	2017.65	2014.09	2015.16	8539	0	4
2023.11.28	08:00:00	2015.15	2016.81	2012.04	2015.93	11643	0	6
2023.11.28	12:00:00	2015.95	2021.47	2011.49	2021.40	12688	0	4
2023.11.28	16:00:00	2021.46	2042.98	2020.60	2040.66	26329	0	6
2023.11.28	20:00:00	2040.70	2042.50	2038.17	2041.07	9872	0	5
2023.11.29	00:00:00	2041.36	2051.99	2040.84	2048.83	10136	0	4
2023.11.29	04:00:00	2048.76	2049.00	2042.98	2045.91	12132	0	6
2023.11.29	08:00:00	2045.92	2046.23	2035.42	2038.40	16402	0	6
2023.11.29	12:00:00	2038.40	2042.94	2036.69	2039.08	17266	0	6
2023.11.29	16:00:00	2039.06	2046.88	2037.09	2044.99	25345	0	6
2023.11.29	20:00:00	2044.99	2049.53	2042.76	2044.12	10253	0	5
2023.11.30	00:00:00	2044.56	2046.77	2043.09	2043.28	6477	0	4
2023.11.30	04:00:00	2043.30	2047.25	2041.41	2041.79	10763	0	5
2023.11.30	08:00:00	2041.69	2046.91	2038.78	2039.87	16410	0	5
2023.11.30	12:00:00	2039.92	2044.19	2033.98	2036.87	19509	0	5
2023.11.30	16:00:00	2036.90	2041.32	2031.01	2036.98	24816	0	5
2023.11.30	20:00:00	2036.97	2038.70	2033.60	2036.09	7646	0	4
2023.12.01	00:00:00	2036.83	2043.37	2036.60	2041.64	4131	0	4
2023.12.01	04:00:00	2041.64	2042.76	2038.64	2040.99	5862	0	5
2023.12.01	08:00:00	2040.97	2049.84	2039.25	2046.35	9635	0	5
2023.12.01	12:00:00	2046.38	2047.22	2033.91	2037.74	12490	0	5
2023.12.01	16:00:00	2037.65	2067.68	2035.19	2067.28	22274	0	5
2023.12.01	20:00:00	2067.27	2075.36	2065.62	2071.63	10648	0	4
2023.12.04	00:00:00	2072.60	2144.77	2071.53	2087.73	14356	0	0
2023.12.04	04:00:00	2087.73	2090.41	2081.67	2085.99	8783	0	4
2023.12.04	08:00:00	2085.99	2087.90	2057.72	2071.03	14854	0	5
2023.12.04	12:00:00	2071.12	2071.83	2055.95	2057.63	13030	0	5
2023.12.04	16:00:00	2057.69	2057.99	2020.13	2025.93	25098	0	5
2023.12.04	20:00:00	2025.98	2032.25	2022.10	2028.89	9120	0	5
2023.12.05	00:00:00	2030.21	2041.17	2028.37	2035.60	6636	0	3
2023.12.05	04:00:00	2035.55	2038.31	2030.31	2032.17	7811	0	4
2023.12.05	08:00:00	2032.14	2039.56	2028.56	2028.94	13189	0	5
2023.12.05	12:00:00	2028.94	2030.77	2021.55	2029.48	16285	0	5
2023.12.05	16:00:00	2029.49	2030.07	2009.80	2017.19	23915	0	5
2023.12.05	20:00:00	2017.19	2020.92	2016.65	2019.36	7078	0	4
2023.12.06	00:00:00	2019.91	2022.65	2017.21	2020.75	4687	0	4
2023.12.06	04:00:00	2020.75	2025.42	2019.76	2024.83	8059	0	4
2023.12.06	08:00:00	2024.84	2035.86	2020.18	2021.19	11884	0	5
2023.12.06	12:00:00	2021.20	2031.83	2020.19	2030.14	12977	0	5
2023.12.06	16:00:00	2030.16	2033.05	2022.63	2029.54	19771	0	5
2023.12.06	20:00:00	2029.48	2031.25	2024.40	2025.26	7120	0	4
2023.12.07	00:00:00	2026.30	2029.55	2025.14	2026.13	4239	0	4
2023.12.07	04:00:00	2026.13	2029.98	2025.23	2026.78	7228	0	4
2023.12.07	08:00:00	2026.78	2034.86	2026.31	2034.05	11090	0	5
2023.12.07	12:00:00	2034.07	2039.94	2029.56	2037.16	12526	0	5
2023.12.07	16:00:00	2037.15	2037.48	2020.18	2028.78	20709	0	5
2023.12.07	20:00:00	2028.86	2031.97	2027.67	2028.54	8247	0	4
2023.12.08	00:00:00	2028.51	2033.09	2026.87	2032.15	6208	0	4
2023.12.08	04:00:00	2032.27	2033.98	2029.32	2030.00	5506	0	4
2023.12.08	08:00:00	2030.01	2031.40	2026.44	2028.61	10232	0	5
2023.12.08	12:00:00	2028.60	2032.38	2014.41	2018.56	14275	0	4
2023.12.08	16:00:00	2018.57	2019.32	1994.58	1997.16	23655	0	5
2023.12.08	20:00:00	1997.16	2004.95	1996.34	2004.04	8240	0	4
2023.12.11	00:00:00	2005.36	2007.71	2001.69	2002.09	6013	0	4
2023.12.11	04:00:00	2002.09	2002.77	1994.70	1998.85	8213	0	4
2023.12.11	08:00:00	1998.85	2000.45	1991.35	1993.40	10984	0	5
2023.12.11	12:00:00	1993.41	1996.71	1990.14	1993.68	11268	0	4
2023.12.11	16:00:00	1993.98	1994.38	1976.12	1976.71	16402	0	4
2023.12.11	20:00:00	1976.71	1983.08	1975.78	1981.69	7723	0	4
2023.12.12	00:00:00	1982.00	1989.37	1981.74	1983.23	4586	0	4
2023.12.12	04:00:00	1983.23	1987.86	1981.93	1987.55	5273	0	4
2023.12.12	08:00:00	1987.52	1989.06	1982.69	1985.85	6879	0	4
2023.12.12	12:00:00	1985.84	1996.68	1982.63	1984.47	11350	0	4
2023.12.12	16:00:00	1984.44	1989.81	1977.21	1977.70	16362	0	4
2023.12.12	20:00:00	1977.69	1981.04	1977.44	1979.30	6512	0	4
2023.12.13	00:00:00	1980.10	1982.76	1979.71	1980.12	3171	0	4
2023.12.13	04:00:00	1980.07	1980.36	1977.58	1978.71	3951	0	4
2023.12.13	08:00:00	1978.71	1982.63	1973.00	1982.41	8515	0	4
2023.12.13	12:00:00	1982.52	1986.79	1979.68	1984.43	9846	0	5
2023.12.13	16:00:00	1984.43	1986.10	1978.46	1982.08	12786	0	4
2023.12.13	20:00:00	1982.08	2027.79	1979.68	2027.23	18631	0	4
2023.12.14	00:00:00	2025.48	2039.26	2024.35	2032.41	9490	0	4
2023.12.14	04:00:00	2032.45	2035.92	2030.03	2035.26	8404	0	4
2023.12.14	08:00:00	2035.26	2040.35	2029.24	2036.63	13571	0	5
2023.12.14	12:00:00	2036.63	2039.19	2027.55	2037.24	14661	0	5
2023.12.14	16:00:00	2037.23	2047.90	2034.69	2036.15	19280	0	5
2023.12.14	20:00:00	2036.05	2036.68	2029.16	2036.20	9679	0	5
2023.12.15	00:00:00	2036.28	2038.61	2031.24	2032.15	5720	0	0
2023.12.15	04:00:00	2032.14	2037.46	2031.77	2035.25	6540	0	4
2023.12.15	08:00:00	2035.25	2044.16	2034.27	2042.62	10566	0	5
2023.12.15	12:00:00	2042.62	2044.95	2026.83	2031.53	97412	0	4
2023.12.15	16:00:00	2031.53	2038.53	2031.23	2032.74	143592	0	16
2023.12.15	20:00:00	2032.71	2033.85	2015.48	2019.02	76177	0	4
2023.12.18	00:00:00	2019.56	2023.49	2015.86	2019.29	22125	0	4
2023.12.18	04:00:00	2019.27	2024.65	2018.96	2023.10	17521	0	4
2023.12.18	08:00:00	2023.09	2027.37	2021.43	2022.92	66122	0	11
2023.12.18	12:00:00	2022.90	2026.25	2018.67	2025.95	62542	0	4
2023.12.18	16:00:00	2025.96	2033.62	2020.22	2033.41	74962	0	4
2023.12.18	20:00:00	2033.41	2033.77	2024.91	2027.21	36730	0	4
2023.12.19	00:00:00	2027.32	2029.42	2025.55	2026.04	11356	0	4
2023.12.19	04:00:00	2026.04	2026.51	2021.62	2023.96	24405	0	4
2023.12.19	08:00:00	2023.94	2028.54	2022.83	2026.26	62366	0	8
2023.12.19	12:00:00	2026.25	2032.68	2024.14	2029.98	67956	0	16
2023.12.19	16:00:00	2029.99	2047.03	2028.83	2040.25	104851	0	4
2023.12.19	20:00:00	2040.27	2040.96	2036.57	2040.13	37460	0	4
2023.12.20	00:00:00	2040.05	2041.71	2037.56	2038.12	13774	0	4
2023.12.20	04:00:00	2038.12	2041.44	2036.59	2041.21	12811	0	4
2023.12.20	08:00:00	2041.23	2043.56	2039.50	2039.99	53297	0	16
2023.12.20	12:00:00	2039.89	2040.41	2029.46	2036.48	75367	0	16
2023.12.20	16:00:00	2036.48	2039.92	2030.38	2034.58	102203	0	4
2023.12.20	20:00:00	2034.57	2037.24	2027.27	2031.31	53564	0	4
2023.12.21	00:00:00	2032.05	2036.01	2031.39	2035.44	12089	0	4
2023.12.21	04:00:00	2035.42	2038.23	2034.79	2036.12	16903	0	4
2023.12.21	08:00:00	2036.12	2037.37	2033.79	2035.39	47166	0	8
2023.12.21	12:00:00	2035.39	2046.12	2032.01	2041.42	82177	0	16
2023.12.21	16:00:00	2041.44	2046.12	2036.50	2040.99	129265	0	16
2023.12.21	20:00:00	2040.97	2045.98	2037.42	2045.78	44542	0	4
2023.12.22	00:00:00	2045.87	2055.09	2045.87	2048.67	24909	0	4
2023.12.22	04:00:00	2048.69	2051.31	2047.07	2048.28	20347	0	4
2023.12.22	08:00:00	2048.28	2054.65	2046.94	2053.36	50713	0	7
2023.12.22	12:00:00	2053.32	2069.36	2053.31	2067.13	111773	0	16
2023.12.22	16:00:00	2067.14	2070.70	2051.01	2055.35	132732	0	16
2023.12.22	20:00:00	2055.37	2058.16	2051.61	2052.75	43481	0	4
2023.12.26	00:00:00	2053.23	2064.10	2052.97	2063.38	15698	0	5
2023.12.26	04:00:00	2063.36	2065.23	2061.27	2062.67	15753	0	4
2023.12.26	08:00:00	2062.69	2065.12	2060.50	2061.89	31190	0	4
2023.12.26	12:00:00	2061.89	2064.21	2058.63	2058.63	37392	0	16
2023.12.26	16:00:00	2058.62	2061.99	2054.41	2057.70	64033	0	4
2023.12.26	20:00:00	2057.72	2069.05	2057.19	2067.44	38524	0	4
2023.12.27	00:00:00	2068.19	2068.62	2063.81	2066.65	13799	0	4
2023.12.27	04:00:00	2066.65	2067.18	2063.95	2064.63	14688	0	4
2023.12.27	08:00:00	2064.65	2069.34	2064.33	2068.18	45227	0	16
2023.12.27	12:00:00	2068.28	2070.36	2061.32	2068.25	69158	0	16
2023.12.27	16:00:00	2068.26	2082.58	2066.48	2081.84	99228	0	16
2023.12.27	20:00:00	2081.83	2084.51	2075.78	2077.49	43828	0	4
2023.12.28	00:00:00	2077.46	2087.83	2077.20	2086.99	16774	0	4
2023.12.28	04:00:00	2087.01	2088.51	2084.52	2085.77	22108	0	4
2023.12.28	08:00:00	2085.68	2087.64	2072.62	2076.88	67798	0	16
2023.12.28	12:00:00	2076.88	2079.38	2071.21	2073.07	69809	0	16
2023.12.28	16:00:00	2073.08	2081.22	2071.96	2074.77	101941	0	16
2023.12.28	20:00:00	2074.78	2075.55	2064.37	2065.25	50399	0	18
2023.12.29	00:00:00	2066.27	2071.39	2065.64	2070.70	15709	0	4
2023.12.29	04:00:00	2070.71	2072.38	2067.59	2072.12	17497	0	4
2023.12.29	08:00:00	2072.32	2074.87	2065.24	2065.66	49161	0	5
2023.12.29	12:00:00	2065.66	2068.44	2058.07	2059.21	62725	0	16
2023.12.29	16:00:00	2059.21	2068.22	2058.84	2066.57	102691	0	16
2023.12.29	20:00:00	2066.52	2067.89	2061.01	2063.03	48591	0	5
2024.01.02	00:00:00	2062.91	2069.97	2062.17	2066.53	18912	0	4
2024.01.02	04:00:00	2066.50	2074.95	2063.89	2074.34	22480	0	4
2024.01.02	08:00:00	2074.36	2078.99	2071.70	2077.14	71079	0	16
2024.01.02	12:00:00	2077.14	2077.87	2064.76	2066.37	93918	0	16
2024.01.02	16:00:00	2066.38	2070.79	2055.82	2062.63	136133	0	16
2024.01.02	20:00:00	2062.66	2065.02	2057.83	2058.91	34277	0	4
2024.01.03	00:00:00	2059.16	2062.61	2058.63	2062.42	14406	0	4
2024.01.03	04:00:00	2062.40	2066.05	2061.47	2064.05	16811	0	4
2024.01.03	08:00:00	2064.05	2065.46	2054.20	2056.80	64243	0	7
2024.01.03	12:00:00	2056.81	2057.25	2038.60	2041.00	105775	0	16
2024.01.03	16:00:00	2041.01	2048.80	2030.49	2033.33	164409	0	16
2024.01.03	20:00:00	2033.23	2042.43	2030.49	2041.27	76272	0	5
2024.01.04	00:00:00	2041.88	2043.95	2039.98	2042.18	13651	0	0
2024.01.04	04:00:00	2042.16	2046.92	2042.16	2043.64	20761	0	4
2024.01.04	08:00:00	2043.61	2051.04	2043.50	2048.00	74017	0	16
2024.01.04	12:00:00	2047.88	2050.82	2038.68	2040.10	77958	0	16
2024.01.04	16:00:00	2040.09	2047.73	2036.10	2043.23	109673	0	16
2024.01.04	20:00:00	2043.24	2044.92	2041.40	2043.28	28127	0	4
2024.01.05	00:00:00	2043.81	2048.31	2042.77	2046.08	15181	0	4
2024.01.05	04:00:00	2046.10	2047.86	2043.01	2044.44	15327	0	4
2024.01.05	08:00:00	2044.44	2047.06	2038.32	2038.97	61835	0	16
2024.01.05	12:00:00	2039.00	2042.02	2024.34	2040.07	109517	0	16
2024.01.05	16:00:00	2040.03	2064.07	2038.64	2042.05	221333	0	16
2024.01.05	20:00:00	2042.04	2050.42	2040.39	2045.30	56161	0	4
2024.01.08	00:00:00	2044.65	2046.55	2042.74	2043.71	14053	0	4
2024.01.08	04:00:00	2043.71	2043.84	2026.89	2030.74	32925	0	4
2024.01.08	08:00:00	2030.70	2033.31	2026.40	2028.98	81176	0	16
2024.01.08	12:00:00	2028.98	2029.59	2016.61	2019.05	101481	0	16
2024.01.08	16:00:00	2019.05	2036.95	2018.38	2027.59	123841	0	16
2024.01.08	20:00:00	2027.56	2029.91	2026.01	2028.18	33350	0	4
2024.01.09	00:00:00	2028.22	2035.71	2027.85	2032.19	17607	0	4
2024.01.09	04:00:00	2032.16	2035.82	2030.17	2032.78	23510	0	4
2024.01.09	08:00:00	2032.76	2038.34	2031.06	2035.43	73471	0	16
2024.01.09	12:00:00	2035.43	2042.09	2031.55	2038.55	85211	0	16
2024.01.09	16:00:00	2038.75	2040.23	2025.95	2027.74	130650	0	15
2024.01.09	20:00:00	2027.74	2031.21	2026.69	2030.21	46332	0	4
2024.01.10	00:00:00	2030.36	2032.55	2027.12	2031.75	14951	0	4
2024.01.10	04:00:00	2031.75	2032.91	2025.50	2026.61	21751	0	4
2024.01.10	08:00:00	2026.70	2036.21	2023.72	2035.69	80650	0	16
2024.01.10	12:00:00	2035.67	2040.37	2029.89	2030.27	81889	0	16
2024.01.10	16:00:00	2030.27	2033.50	2022.10	2024.00	129553	0	16
2024.01.10	20:00:00	2023.97	2025.10	2020.31	2024.32	70899	0	5
2024.01.11	00:00:00	2024.06	2030.42	2023.92	2029.75	14895	0	4
2024.01.11	04:00:00	2029.75	2034.67	2028.67	2032.94	22469	0	4
2024.01.11	08:00:00	2032.94	2035.75	2030.06	2031.18	61858	0	16
2024.01.11	12:00:00	2031.18	2045.80	2025.13	2029.46	117935	0	10
2024.01.11	16:00:00	2029.44	2034.91	2013.16	2014.45	240785	0	16
2024.01.11	20:00:00	2014.42	2029.66	2013.72	2028.54	80602	0	18
2024.01.12	00:00:00	2029.20	2035.68	2028.73	2033.82	23537	0	5
2024.01.12	04:00:00	2033.85	2037.21	2032.71	2036.00	18132	0	4
2024.01.12	08:00:00	2035.98	2040.15	2034.04	2038.08	76004	0	15
2024.01.12	12:00:00	2038.08	2056.71	2037.92	2056.02	155704	0	16
2024.01.12	16:00:00	2056.03	2062.33	2041.29	2043.99	228875	0	16
2024.01.12	20:00:00	2043.99	2049.26	2042.87	2048.81	60431	0	4
2024.01.15	00:00:00	2047.90	2051.45	2045.68	2051.07	19760	0	0
2024.01.15	04:00:00	2050.97	2058.09	2049.70	2054.97	27742	0	4
2024.01.15	08:00:00	2054.97	2058.66	2052.80	2054.99	68313	0	7
2024.01.15	12:00:00	2055.00	2055.23	2051.27	2054.11	64569	0	16
2024.01.15	16:00:00	2054.12	2056.41	2049.15	2055.34	62692	0	5
2024.01.15	20:00:00	2055.33	2055.53	2053.49	2054.60	5008	0	5
2024.01.16	00:00:00	2054.62	2055.59	2049.81	2050.80	19809	0	3
2024.01.16	04:00:00	2050.79	2051.65	2047.41	2048.52	21040	0	5
2024.01.16	08:00:00	2048.42	2050.99	2038.62	2041.21	82623	0	5
2024.01.16	12:00:00	2041.21	2045.22	2031.22	2037.64	112370	0	11
2024.01.16	16:00:00	2037.63	2042.69	2024.88	2025.25	174453	0	7
2024.01.16	20:00:00	2025.25	2030.22	2024.19	2028.22	48808	0	5
2024.01.17	00:00:00	2028.29	2030.75	2025.56	2030.21	18702	0	0
2024.01.17	04:00:00	2030.19	2033.00	2019.35	2020.52	33972	0	20
2024.01.17	08:00:00	2020.62	2026.70	2017.49	2024.00	96568	0	16
2024.01.17	12:00:00	2023.97	2029.08	2019.05	2022.49	128215	0	10
2024.01.17	16:00:00	2022.49	2023.14	2003.28	2006.93	207988	0	5
2024.01.17	20:00:00	2006.94	2007.26	2001.68	2006.11	71919	0	5
2024.01.18	00:00:00	2005.62	2012.01	2005.62	2011.57	17240	0	2
2024.01.18	04:00:00	2011.57	2011.86	2005.65	2009.08	22114	0	5
2024.01.18	08:00:00	2009.08	2014.17	2008.03	2010.13	79541	0	11
2024.01.18	12:00:00	2010.13	2017.34	2007.29	2009.14	101634	0	10
2024.01.18	16:00:00	2008.93	2017.82	2008.93	2016.34	151221	0	11
2024.01.18	20:00:00	2016.24	2023.31	2015.45	2022.93	58600	0	5
2024.01.19	00:00:00	2024.39	2025.55	2021.01	2023.99	19460	0	1
