<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.27	18:00:00	2642.47	2644.24	2638.15	2638.97	5235	0	5
2024.11.27	19:00:00	2639.00	2642.77	2635.37	2637.30	4586	0	5
2024.11.27	20:00:00	2637.26	2640.75	2636.56	2638.96	3689	0	5
2024.11.27	21:00:00	2638.98	2639.45	2633.89	2634.73	3300	0	9
2024.11.27	22:00:00	2634.67	2638.97	2634.25	2636.94	3456	0	5
2024.11.27	23:00:00	2636.93	2637.47	2634.76	2635.95	1070	0	14
2024.11.28	01:00:00	2637.80	2638.04	2636.27	2637.10	1075	0	8
2024.11.28	02:00:00	2637.12	2638.38	2635.09	2635.68	2174	0	14
2024.11.28	03:00:00	2635.69	2636.25	2620.92	2628.78	5801	0	5
2024.11.28	04:00:00	2628.82	2630.16	2625.59	2628.26	3966	0	5
2024.11.28	05:00:00	2628.18	2632.11	2625.71	2630.28	3221	0	8
2024.11.28	06:00:00	2630.29	2634.01	2629.34	2631.27	2377	0	14
2024.11.28	07:00:00	2631.28	2633.96	2630.13	2633.41	3444	0	8
2024.11.28	08:00:00	2633.42	2639.60	2631.86	2636.78	4110	0	5
2024.11.28	09:00:00	2636.81	2639.34	2634.57	2637.39	3207	0	14
2024.11.28	10:00:00	2637.20	2646.24	2635.69	2644.00	4018	0	5
2024.11.28	11:00:00	2644.03	2647.92	2642.74	2646.14	3287	0	5
2024.11.28	12:00:00	2646.14	2649.57	2644.84	2647.55	3128	0	13
2024.11.28	13:00:00	2647.55	2649.49	2644.92	2646.92	2913	0	8
2024.11.28	14:00:00	2646.92	2647.23	2643.91	2646.01	3043	0	5
2024.11.28	15:00:00	2645.98	2647.82	2642.74	2647.09	5012	0	7
2024.11.28	16:00:00	2647.08	2647.95	2640.83	2641.28	3932	0	5
2024.11.28	17:00:00	2641.15	2643.10	2636.24	2638.14	3856	0	5
2024.11.28	18:00:00	2638.15	2642.48	2637.50	2642.02	2796	0	5
2024.11.28	19:00:00	2642.09	2642.27	2639.59	2640.92	1635	0	5
2024.11.28	20:00:00	2640.91	2641.34	2639.46	2639.80	597	0	5
2024.11.28	21:00:00	2639.80	2639.94	2636.96	2637.07	498	0	14
2024.11.29	01:00:00	2637.58	2639.40	2637.24	2638.80	1360	0	5
2024.11.29	02:00:00	2638.79	2639.18	2635.68	2636.08	2746	0	12
2024.11.29	03:00:00	2636.06	2647.18	2634.03	2644.95	5388	0	5
2024.11.29	04:00:00	2644.94	2662.77	2644.82	2657.41	5148	0	5
2024.11.29	05:00:00	2657.42	2660.55	2654.80	2660.06	4025	0	8
2024.11.29	06:00:00	2660.13	2664.28	2658.36	2659.85	3091	0	5
2024.11.29	07:00:00	2659.85	2664.03	2659.38	2662.35	3950	0	5
2024.11.29	08:00:00	2662.30	2666.37	2661.72	2665.17	4519	0	5
2024.11.29	09:00:00	2665.31	2665.46	2658.98	2660.56	3854	0	5
2024.11.29	10:00:00	2660.55	2662.53	2654.56	2657.32	4090	0	5
2024.11.29	11:00:00	2657.18	2664.72	2655.95	2664.17	4023	0	5
2024.11.29	12:00:00	2664.17	2665.85	2661.31	2662.76	3890	0	5
2024.11.29	13:00:00	2662.75	2664.34	2659.45	2659.59	3597	0	14
2024.11.29	14:00:00	2659.59	2664.94	2659.02	2660.06	4034	0	5
2024.11.29	15:00:00	2660.26	2663.29	2656.22	2657.98	5522	0	6
2024.11.29	16:00:00	2658.00	2662.70	2651.86	2653.47	5561	0	7
2024.11.29	17:00:00	2653.59	2658.87	2650.68	2658.87	5443	0	5
2024.11.29	18:00:00	2658.92	2662.28	2657.92	2662.13	5033	0	7
2024.11.29	19:00:00	2662.13	2662.27	2657.49	2660.50	4568	0	5
2024.11.29	20:00:00	2660.53	2660.53	2651.64	2652.75	3776	0	9
2024.11.29	21:00:00	2652.54	2653.01	2648.54	2650.33	2642	0	17
2024.12.02	01:00:00	2652.01	2652.69	2643.01	2645.74	2908	0	8
2024.12.02	02:00:00	2645.91	2647.64	2630.18	2637.45	3846	0	5
2024.12.02	03:00:00	2637.41	2639.00	2622.92	2635.88	6043	0	5
2024.12.02	04:00:00	2635.90	2638.04	2625.75	2626.76	5248	0	11
2024.12.02	05:00:00	2626.84	2631.01	2624.07	2629.27	4667	0	5
2024.12.02	06:00:00	2629.33	2630.45	2626.17	2628.59	3493	0	7
2024.12.02	07:00:00	2628.58	2628.73	2621.92	2623.14	4902	0	5
2024.12.02	08:00:00	2623.12	2627.67	2621.86	2625.99	5183	0	14
2024.12.02	09:00:00	2625.94	2633.60	2625.27	2629.89	4669	0	11
2024.12.02	10:00:00	2629.53	2632.79	2626.60	2629.48	4901	0	8
2024.12.02	11:00:00	2629.36	2636.82	2628.59	2633.64	4525	0	8
2024.12.02	12:00:00	2633.53	2637.62	2633.33	2635.82	3953	0	10
2024.12.02	13:00:00	2635.81	2646.27	2635.69	2641.79	4859	0	5
2024.12.02	14:00:00	2641.75	2645.10	2639.12	2640.89	4785	0	5
2024.12.02	15:00:00	2640.44	2648.81	2637.03	2646.97	5883	0	5
2024.12.02	16:00:00	2646.96	2651.50	2642.52	2645.17	5735	0	5
2024.12.02	17:00:00	2644.34	2649.31	2640.27	2642.30	5970	0	5
2024.12.02	18:00:00	2642.39	2644.32	2638.59	2641.27	5268	0	5
2024.12.02	19:00:00	2641.34	2641.98	2637.32	2638.81	4182	0	5
2024.12.02	20:00:00	2638.79	2638.89	2633.59	2637.00	3849	0	7
2024.12.02	21:00:00	2636.99	2640.25	2636.60	2637.58	3181	0	5
2024.12.02	22:00:00	2637.47	2644.13	2635.32	2637.20	3895	0	11
2024.12.02	23:00:00	2637.05	2639.04	2636.46	2638.62	1165	0	8
2024.12.03	01:00:00	2639.23	2642.86	2638.61	2642.18	1467	0	6
2024.12.03	02:00:00	2642.21	2644.30	2640.58	2641.09	2882	0	7
2024.12.03	03:00:00	2641.10	2645.13	2634.11	2636.54	5579	0	5
2024.12.03	04:00:00	2636.53	2639.11	2634.52	2637.06	4689	0	5
2024.12.03	05:00:00	2637.05	2640.66	2636.30	2640.48	3675	0	13
2024.12.03	06:00:00	2640.42	2642.96	2638.44	2639.86	2871	0	14
2024.12.03	07:00:00	2639.85	2641.98	2637.15	2641.14	3685	0	14
2024.12.03	08:00:00	2641.22	2650.05	2641.22	2646.85	5226	0	12
2024.12.03	09:00:00	2646.82	2647.62	2644.42	2644.61	3895	0	5
2024.12.03	10:00:00	2644.38	2645.38	2639.27	2645.04	4736	0	5
2024.12.03	11:00:00	2645.18	2648.02	2643.95	2643.98	4571	0	5
2024.12.03	12:00:00	2644.10	2645.57	2642.52	2642.81	3688	0	7
2024.12.03	13:00:00	2642.80	2645.60	2642.68	2643.70	3334	0	14
2024.12.03	14:00:00	2643.64	2644.25	2638.22	2639.83	3949	0	8
2024.12.03	15:00:00	2639.71	2653.61	2637.78	2652.85	5814	0	5
2024.12.03	16:00:00	2652.94	2655.56	2645.72	2645.95	5818	0	5
2024.12.03	17:00:00	2645.99	2646.36	2635.22	2640.42	6081	0	5
2024.12.03	18:00:00	2640.39	2648.65	2638.93	2648.32	5106	0	5
2024.12.03	19:00:00	2648.23	2648.76	2643.37	2647.00	4194	0	5
2024.12.03	20:00:00	2647.02	2649.11	2643.15	2645.78	3507	0	8
2024.12.03	21:00:00	2645.92	2646.27	2640.26	2640.95	3275	0	9
2024.12.03	22:00:00	2640.95	2644.17	2640.68	2642.07	2864	0	14
2024.12.03	23:00:00	2642.04	2643.98	2641.95	2643.50	1022	0	5
2024.12.04	01:00:00	2643.29	2643.29	2641.14	2642.78	1580	0	9
2024.12.04	02:00:00	2642.77	2643.57	2639.54	2640.57	2419	0	14
2024.12.04	03:00:00	2640.46	2643.28	2637.76	2642.24	5042	0	10
2024.12.04	04:00:00	2642.11	2648.07	2642.00	2645.85	4647	0	14
2024.12.04	05:00:00	2645.84	2647.85	2643.17	2644.52	3935	0	14
2024.12.04	06:00:00	2644.49	2648.61	2643.75	2648.41	2780	0	14
2024.12.04	07:00:00	2648.42	2651.15	2647.55	2649.75	4087	0	5
2024.12.04	08:00:00	2649.78	2651.37	2647.42	2649.23	4515	0	5
2024.12.04	09:00:00	2649.24	2649.24	2640.34	2641.41	4249	0	5
2024.12.04	10:00:00	2641.32	2642.17	2636.66	2641.23	4497	0	5
2024.12.04	11:00:00	2641.05	2642.76	2638.63	2640.88	4057	0	5
2024.12.04	12:00:00	2640.97	2644.54	2640.27	2644.40	3859	0	5
2024.12.04	13:00:00	2644.41	2647.67	2643.41	2646.24	3786	0	6
2024.12.04	14:00:00	2646.24	2646.53	2636.28	2637.10	4311	0	5
2024.12.04	15:00:00	2636.65	2649.19	2632.31	2648.46	5820	0	5
2024.12.04	16:00:00	2648.48	2653.47	2645.02	2648.81	5784	0	6
2024.12.04	17:00:00	2651.00	2656.99	2647.99	2655.05	6155	0	5
2024.12.04	18:00:00	2655.05	2655.57	2646.98	2649.73	5387	0	5
2024.12.04	19:00:00	2649.28	2652.96	2648.36	2651.38	4384	0	6
2024.12.04	20:00:00	2651.39	2652.92	2648.82	2649.03	3694	0	5
2024.12.04	21:00:00	2648.90	2655.41	2646.84	2651.64	4071	0	7
2024.12.04	22:00:00	2651.58	2651.88	2648.06	2650.05	3493	0	5
2024.12.04	23:00:00	2650.34	2651.26	2648.97	2649.88	1246	0	5
2024.12.05	01:00:00	2649.60	2651.67	2647.74	2650.41	1385	0	9
2024.12.05	02:00:00	2650.43	2650.48	2647.78	2648.45	2401	0	11
2024.12.05	03:00:00	2648.47	2650.68	2646.24	2647.07	4714	0	5
2024.12.05	04:00:00	2647.10	2649.71	2645.28	2646.56	4165	0	14
2024.12.05	05:00:00	2646.52	2649.33	2644.69	2648.93	3082	0	14
2024.12.05	06:00:00	2648.88	2649.63	2645.80	2646.33	2214	0	14
2024.12.05	07:00:00	2646.27	2655.54	2645.59	2653.14	4005	0	9
2024.12.05	08:00:00	2653.04	2654.11	2646.63	2646.87	4455	0	5
2024.12.05	09:00:00	2646.90	2650.94	2645.44	2648.72	3685	0	5
2024.12.05	10:00:00	2648.82	2650.19	2642.02	2643.20	4114	0	5
2024.12.05	11:00:00	2643.22	2646.20	2641.87	2644.82	3742	0	9
2024.12.05	12:00:00	2644.78	2650.33	2644.71	2648.74	3509	0	5
2024.12.05	13:00:00	2648.74	2652.66	2648.19	2651.25	3241	0	5
2024.12.05	14:00:00	2651.35	2653.33	2647.52	2653.25	4021	0	5
2024.12.05	15:00:00	2653.24	2654.49	2644.34	2648.91	5626	0	5
2024.12.05	16:00:00	2648.90	2650.20	2639.63	2640.40	5555	0	5
2024.12.05	17:00:00	2640.27	2641.92	2631.84	2640.23	6009	0	5
2024.12.05	18:00:00	2640.23	2643.41	2632.85	2635.15	5128	0	5
2024.12.05	19:00:00	2635.15	2635.95	2623.70	2628.01	4931	0	5
2024.12.05	20:00:00	2627.98	2629.64	2623.52	2629.59	4175	0	5
2024.12.05	21:00:00	2629.63	2631.68	2628.62	2629.80	3380	0	7
2024.12.05	22:00:00	2629.77	2631.72	2627.97	2631.25	2988	0	6
2024.12.05	23:00:00	2631.38	2632.40	2630.89	2631.66	1054	0	5
2024.12.06	01:00:00	2631.76	2633.82	2631.42	2633.75	1373	0	5
2024.12.06	02:00:00	2633.76	2633.76	2628.16	2628.42	2519	0	11
2024.12.06	03:00:00	2628.46	2630.46	2612.32	2617.61	5662	0	5
2024.12.06	04:00:00	2617.61	2625.41	2616.94	2625.29	4669	0	7
2024.12.06	05:00:00	2625.28	2642.43	2625.05	2640.70	4322	0	5
2024.12.06	06:00:00	2640.67	2644.35	2640.02	2642.18	2714	0	5
2024.12.06	07:00:00	2642.15	2642.59	2635.25	2638.02	3382	0	6
2024.12.06	08:00:00	2637.98	2642.29	2636.28	2639.24	4014	0	14
2024.12.06	09:00:00	2639.24	2640.15	2636.04	2639.74	3920	0	5
2024.12.06	10:00:00	2639.90	2645.20	2637.74	2644.26	4114	0	5
2024.12.06	11:00:00	2644.27	2645.60	2639.82	2640.68	4172	0	5
2024.12.06	12:00:00	2640.74	2640.83	2633.55	2634.15	3858	0	5
2024.12.06	13:00:00	2634.10	2639.26	2632.46	2638.47	3501	0	5
2024.12.06	14:00:00	2638.32	2641.50	2635.73	2638.45	4383	0	8
2024.12.06	15:00:00	2638.52	2643.34	2631.01	2635.61	5984	0	5
2024.12.06	16:00:00	2635.57	2638.80	2624.03	2635.07	6358	0	5
2024.12.06	17:00:00	2635.47	2640.49	2632.50	2637.51	6062	0	5
2024.12.06	18:00:00	2637.59	2641.62	2635.40	2640.41	5055	0	5
2024.12.06	19:00:00	2640.22	2640.61	2634.17	2635.00	4253	0	5
2024.12.06	20:00:00	2634.86	2639.00	2634.09	2637.17	3578	0	14
2024.12.06	21:00:00	2637.30	2637.41	2633.01	2634.86	3271	0	6
2024.12.06	22:00:00	2634.97	2636.34	2631.49	2631.96	2823	0	7
2024.12.06	23:00:00	2631.88	2633.71	2631.07	2632.67	1140	0	23
2024.12.09	01:00:00	2643.88	2648.18	2636.17	2640.03	3737	0	0
2024.12.09	02:00:00	2640.03	2640.03	2627.57	2631.00	4019	0	5
2024.12.09	03:00:00	2631.00	2650.49	2630.93	2646.72	5774	0	9
2024.12.09	04:00:00	2646.70	2648.66	2640.94	2646.09	4638	0	5
2024.12.09	05:00:00	2646.11	2646.59	2638.32	2638.84	4319	0	5
2024.12.09	06:00:00	2638.80	2639.31	2634.59	2635.95	3732	0	11
2024.12.09	07:00:00	2635.94	2640.37	2635.89	2638.37	3831	0	9
2024.12.09	08:00:00	2638.35	2644.48	2638.23	2643.88	4432	0	11
2024.12.09	09:00:00	2643.71	2651.15	2643.06	2650.55	4305	0	9
2024.12.09	10:00:00	2650.76	2651.04	2646.10	2649.34	4420	0	5
2024.12.09	11:00:00	2649.31	2657.47	2648.78	2655.64	4168	0	12
2024.12.09	12:00:00	2655.71	2658.38	2653.52	2657.48	4159	0	5
2024.12.09	13:00:00	2657.45	2660.35	2653.38	2656.29	3979	0	5
2024.12.09	14:00:00	2656.32	2658.30	2653.42	2656.22	3811	0	6
2024.12.09	15:00:00	2656.18	2666.26	2654.70	2665.54	5901	0	5
2024.12.09	16:00:00	2665.72	2675.19	2662.68	2673.84	6031	0	5
2024.12.09	17:00:00	2674.02	2676.32	2666.68	2668.32	6094	0	12
2024.12.09	18:00:00	2668.28	2670.54	2665.57	2667.62	5208	0	9
2024.12.09	19:00:00	2667.65	2669.25	2663.59	2664.51	3842	0	8
2024.12.09	20:00:00	2664.60	2664.62	2661.66	2663.01	4048	0	5
2024.12.09	21:00:00	2662.95	2663.31	2658.87	2660.18	3484	0	14
2024.12.09	22:00:00	2660.20	2660.20	2656.68	2657.89	3261	0	14
2024.12.09	23:00:00	2657.86	2660.92	2657.82	2660.18	1615	0	9
2024.12.10	01:00:00	2660.85	2661.67	2659.55	2660.53	1767	0	5
2024.12.10	02:00:00	2660.51	2665.44	2657.93	2664.95	2838	0	13
2024.12.10	03:00:00	2665.10	2668.63	2660.58	2667.47	5288	0	13
2024.12.10	04:00:00	2667.51	2671.44	2666.16	2669.02	4786	0	11
2024.12.10	05:00:00	2669.03	2671.70	2665.44	2669.89	4481	0	8
2024.12.10	06:00:00	2669.92	2673.81	2669.63	2670.30	3355	0	14
2024.12.10	07:00:00	2670.32	2671.64	2668.28	2668.88	4198	0	5
2024.12.10	08:00:00	2668.72	2670.86	2665.71	2670.04	4202	0	6
2024.12.10	09:00:00	2670.04	2670.79	2663.69	2664.64	3660	0	10
2024.12.10	10:00:00	2664.66	2665.57	2661.28	2663.24	4501	0	9
2024.12.10	11:00:00	2663.15	2666.97	2661.64	2664.99	4188	0	5
2024.12.10	12:00:00	2665.04	2676.73	2664.44	2675.47	4099	0	5
2024.12.10	13:00:00	2675.49	2675.49	2669.77	2674.61	4163	0	5
2024.12.10	14:00:00	2674.62	2679.04	2672.87	2677.73	4616	0	5
2024.12.10	15:00:00	2677.78	2681.97	2672.31	2680.38	5369	0	7
2024.12.10	16:00:00	2680.37	2691.73	2679.45	2688.88	5822	0	5
2024.12.10	17:00:00	2689.06	2690.38	2684.30	2687.32	5372	0	9
2024.12.10	18:00:00	2687.27	2692.42	2684.62	2692.13	4973	0	6
2024.12.10	19:00:00	2692.22	2695.46	2690.17	2694.32	3802	0	5
2024.12.10	20:00:00	2694.29	2695.17	2691.87	2692.45	3685	0	5
2024.12.10	21:00:00	2692.35	2694.55	2691.11	2692.01	3042	0	5
2024.12.10	22:00:00	2691.96	2693.01	2690.91	2691.61	2835	0	5
2024.12.10	23:00:00	2691.38	2694.26	2691.27	2693.80	1356	0	10
2024.12.11	01:00:00	2693.98	2698.26	2693.58	2695.82	1975	0	9
2024.12.11	02:00:00	2695.82	2701.67	2693.34	2701.06	3355	0	10
2024.12.11	03:00:00	2701.06	2703.60	2696.49	2699.80	5539	0	7
2024.12.11	04:00:00	2700.15	2704.06	2697.29	2698.82	4802	0	10
2024.12.11	05:00:00	2698.03	2702.12	2693.26	2695.34	3560	0	31
2024.12.11	06:00:00	2695.31	2696.16	2682.30	2684.31	2884	0	37
2024.12.11	07:00:00	2684.25	2692.69	2674.85	2687.71	2683	0	23
2024.12.11	08:00:00	2686.89	2697.84	2686.78	2695.28	1401	0	16
2024.12.11	09:00:00	2694.89	2695.95	2686.98	2689.00	2284	0	10
2024.12.11	10:00:00	2689.20	2695.76	2687.64	2690.80	4557	0	11
2024.12.11	11:00:00	2690.71	2696.06	2685.94	2695.73	4830	0	15
2024.12.11	12:00:00	2695.85	2699.48	2692.11	2694.55	6029	0	14
2024.12.11	13:00:00	2694.34	2697.50	2692.71	2696.28	5173	0	8
2024.12.11	14:00:00	2696.26	2697.55	2693.58	2695.26	5251	0	14
2024.12.11	15:00:00	2695.16	2702.29	2690.50	2701.06	6104	0	9
2024.12.11	16:00:00	2701.07	2707.02	2696.48	2706.39	6278	0	6
2024.12.11	17:00:00	2706.44	2716.12	2705.43	2712.96	6492	0	7
2024.12.11	18:00:00	2713.09	2718.52	2711.16	2715.10	6192	0	5
2024.12.11	19:00:00	2715.10	2719.89	2714.27	2717.98	5129	0	5
2024.12.11	20:00:00	2717.93	2721.07	2713.77	2713.97	5240	0	7
2024.12.11	21:00:00	2713.92	2719.64	2713.09	2717.96	5029	0	14
2024.12.11	22:00:00	2718.05	2720.05	2716.26	2717.03	4275	0	9
2024.12.11	23:00:00	2716.78	2718.74	2715.63	2717.95	1320	0	15
2024.12.12	01:00:00	2717.58	2720.37	2716.16	2719.92	1651	0	14
2024.12.12	02:00:00	2719.99	2724.29	2718.76	2724.12	3107	0	14
2024.12.12	03:00:00	2724.31	2726.15	2700.32	2710.39	3892	0	14
2024.12.12	04:00:00	2710.38	2710.87	2703.54	2705.75	4137	0	14
2024.12.12	05:00:00	2705.63	2711.17	2704.93	2710.25	2964	0	15
2024.12.12	06:00:00	2710.26	2714.93	2708.99	2712.44	2310	0	16
2024.12.12	07:00:00	2712.46	2716.24	2711.45	2713.30	2918	0	14
2024.12.12	08:00:00	2713.27	2718.22	2709.83	2718.00	3312	0	14
2024.12.12	09:00:00	2718.02	2720.30	2715.23	2715.98	3985	0	14
2024.12.12	10:00:00	2716.01	2719.52	2714.89	2718.04	4907	0	14
2024.12.12	11:00:00	2718.04	2718.75	2713.81	2715.00	5049	0	14
2024.12.12	12:00:00	2714.66	2715.79	2709.31	2711.53	4896	0	9
2024.12.12	13:00:00	2711.53	2713.38	2707.07	2710.89	5608	0	5
2024.12.12	14:00:00	2710.92	2712.40	2705.82	2706.42	5112	0	7
2024.12.12	15:00:00	2706.54	2710.95	2697.18	2697.45	6027	0	13
2024.12.12	16:00:00	2697.23	2699.54	2680.81	2686.68	6658	0	5
2024.12.12	17:00:00	2686.65	2688.24	2675.03	2679.75	6557	0	6
2024.12.12	18:00:00	2678.96	2683.66	2677.01	2683.44	5349	0	7
2024.12.12	19:00:00	2683.41	2686.64	2681.36	2686.36	5035	0	11
2024.12.12	20:00:00	2686.33	2687.01	2682.79	2684.24	4660	0	5
2024.12.12	21:00:00	2684.34	2686.76	2682.70	2683.14	3623	0	15
2024.12.12	22:00:00	2683.21	2683.71	2679.59	2679.89	3781	0	14
2024.12.12	23:00:00	2679.94	2682.80	2679.46	2680.55	1722	0	6
2024.12.13	01:00:00	2681.00	2681.42	2679.30	2680.36	1265	0	14
2024.12.13	02:00:00	2680.13	2685.46	2678.42	2685.42	2380	0	15
2024.12.13	03:00:00	2685.34	2692.77	2685.19	2689.96	5564	0	10
2024.12.13	04:00:00	2689.96	2691.24	2684.37	2686.59	4750	0	7
2024.12.13	05:00:00	2686.56	2691.26	2685.99	2687.94	3920	0	24
2024.12.13	06:00:00	2687.97	2688.75	2685.17	2687.32	3156	0	24
2024.12.13	07:00:00	2687.47	2689.29	2685.11	2688.28	4060	0	13
2024.12.13	08:00:00	2688.28	2690.51	2683.25	2689.57	4609	0	20
2024.12.13	09:00:00	2689.30	2690.17	2680.87	2683.07	4399	0	8
2024.12.13	10:00:00	2682.78	2684.71	2674.54	2674.98	4811	0	14
2024.12.13	11:00:00	2674.65	2676.94	2667.40	2668.77	5120	0	14
2024.12.13	12:00:00	2668.87	2669.96	2665.11	2666.70	4534	0	11
2024.12.13	13:00:00	2666.66	2669.46	2664.34	2664.90	4293	0	9
2024.12.13	14:00:00	2664.82	2672.74	2662.79	2672.46	4607	0	15
2024.12.13	15:00:00	2672.46	2672.92	2659.65	2662.06	6007	0	8
2024.12.13	16:00:00	2661.95	2664.02	2657.37	2660.17	5836	0	6
2024.12.13	17:00:00	2660.12	2662.56	2654.49	2659.91	5747	0	9
2024.12.13	18:00:00	2659.66	2664.61	2658.73	2662.09	4863	0	5
2024.12.13	19:00:00	2662.20	2662.25	2655.71	2656.33	3878	0	5
2024.12.13	20:00:00	2656.36	2657.09	2652.18	2654.18	3704	0	5
2024.12.13	21:00:00	2654.35	2655.30	2652.29	2652.95	3073	0	12
2024.12.13	22:00:00	2652.95	2653.45	2646.39	2647.78	3752	0	5
2024.12.13	23:00:00	2647.53	2649.85	2645.68	2648.80	2213	0	15
2024.12.16	01:00:00	2650.72	2653.04	2648.63	2651.40	1714	0	5
2024.12.16	02:00:00	2651.46	2651.65	2643.52	2647.06	2222	0	12
2024.12.16	03:00:00	2647.01	2655.60	2646.78	2653.42	4161	0	16
2024.12.16	04:00:00	2653.44	2654.65	2650.47	2651.83	3295	0	14
2024.12.16	05:00:00	2651.82	2655.43	2651.59	2653.81	2871	0	9
2024.12.16	06:00:00	2653.86	2654.49	2651.99	2652.79	1668	0	15
2024.12.16	07:00:00	2652.79	2653.44	2649.58	2652.81	2866	0	15
2024.12.16	08:00:00	2652.57	2654.70	2651.97	2653.69	2728	0	18
2024.12.16	09:00:00	2653.69	2655.90	2651.69	2653.70	3143	0	10
2024.12.16	10:00:00	2653.75	2662.03	2652.29	2657.99	4305	0	7
2024.12.16	11:00:00	2657.91	2660.12	2655.76	2658.09	3433	0	11
2024.12.16	12:00:00	2658.16	2661.13	2657.97	2658.85	3107	0	7
2024.12.16	13:00:00	2658.76	2664.15	2657.73	2663.51	3523	0	8
2024.12.16	14:00:00	2663.50	2664.22	2657.40	2659.97	3390	0	14
2024.12.16	15:00:00	2659.84	2664.23	2658.94	2661.91	4822	0	8
2024.12.16	16:00:00	2662.13	2663.03	2653.79	2654.83	5385	0	5
2024.12.16	17:00:00	2654.91	2656.91	2650.84	2654.39	5250	0	7
2024.12.16	18:00:00	2654.49	2655.76	2648.57	2652.18	4354	0	5
2024.12.16	19:00:00	2652.13	2655.34	2651.79	2652.08	3153	0	5
2024.12.16	20:00:00	2652.06	2655.64	2651.31	2655.38	2821	0	11
2024.12.16	21:00:00	2655.40	2655.79	2652.02	2653.29	2669	0	11
2024.12.16	22:00:00	2653.29	2653.61	2651.98	2652.95	2491	0	14
2024.12.16	23:00:00	2653.00	2653.13	2651.39	2652.62	935	0	11
2024.12.17	01:00:00	2652.65	2653.02	2651.52	2651.76	1152	0	6
2024.12.17	02:00:00	2651.76	2655.46	2651.15	2655.30	2310	0	8
2024.12.17	03:00:00	2655.24	2658.57	2654.36	2658.05	3969	0	5
2024.12.17	04:00:00	2657.73	2658.54	2654.00	2654.98	3598	0	10
2024.12.17	05:00:00	2654.98	2656.11	2651.24	2653.56	3027	0	9
2024.12.17	06:00:00	2653.49	2655.26	2651.00	2651.70	2131	0	9
2024.12.17	07:00:00	2651.72	2654.80	2649.04	2653.75	3639	0	11
2024.12.17	08:00:00	2653.82	2654.64	2646.46	2648.85	3875	0	11
2024.12.17	09:00:00	2648.89	2657.10	2648.16	2653.79	3348	0	8
2024.12.17	10:00:00	2653.42	2653.69	2641.13	2644.12	4422	0	5
2024.12.17	11:00:00	2643.94	2646.05	2638.10	2639.65	4597	0	5
2024.12.17	12:00:00	2639.56	2643.16	2638.13	2638.20	3883	0	5
2024.12.17	13:00:00	2638.14	2642.53	2636.26	2642.25	3797	0	10
2024.12.17	14:00:00	2642.27	2645.55	2640.72	2642.89	3970	0	7
2024.12.17	15:00:00	2642.70	2646.87	2634.72	2637.08	5160	0	9
2024.12.17	16:00:00	2637.06	2642.02	2633.03	2636.72	5660	0	5
2024.12.17	17:00:00	2636.69	2642.86	2635.78	2640.17	5296	0	5
2024.12.17	18:00:00	2640.17	2641.44	2636.42	2638.83	4646	0	6
2024.12.17	19:00:00	2638.52	2647.08	2637.83	2645.99	3952	0	5
2024.12.17	20:00:00	2645.96	2648.98	2644.99	2647.33	3500	0	7
2024.12.17	21:00:00	2647.31	2648.17	2645.24	2645.40	2756	0	9
2024.12.17	22:00:00	2645.49	2646.85	2643.10	2643.60	3012	0	10
2024.12.17	23:00:00	2643.61	2646.41	2643.35	2646.40	1023	0	5
2024.12.18	01:00:00	2646.32	2647.59	2644.77	2647.44	894	0	13
2024.12.18	02:00:00	2647.41	2650.31	2646.59	2650.08	1958	0	5
2024.12.18	03:00:00	2650.07	2651.70	2648.04	2650.97	3897	0	13
2024.12.18	04:00:00	2651.03	2651.04	2646.99	2647.48	3517	0	9
2024.12.18	05:00:00	2647.41	2648.84	2645.10	2645.53	3204	0	7
2024.12.18	06:00:00	2645.61	2645.92	2642.64	2645.17	2513	0	9
2024.12.18	07:00:00	2645.14	2649.46	2643.96	2647.44	3254	0	5
2024.12.18	08:00:00	2647.43	2647.95	2644.52	2646.63	3608	0	11
2024.12.18	09:00:00	2646.69	2647.34	2643.39	2644.87	3021	0	10
2024.12.18	10:00:00	2644.71	2649.66	2642.15	2647.95	3916	0	9
2024.12.18	11:00:00	2647.71	2649.35	2645.56	2646.83	3301	0	11
2024.12.18	12:00:00	2646.86	2649.40	2646.24	2648.35	2542	0	12
2024.12.18	13:00:00	2648.34	2649.31	2645.71	2646.11	2866	0	8
2024.12.18	14:00:00	2646.10	2647.75	2643.47	2643.95	2657	0	9
2024.12.18	15:00:00	2643.75	2647.44	2640.88	2643.89	4896	0	5
2024.12.18	16:00:00	2644.20	2644.95	2637.00	2637.93	5352	0	5
2024.12.18	17:00:00	2637.70	2638.36	2633.52	2638.19	4786	0	11
2024.12.18	18:00:00	2638.19	2639.52	2632.92	2634.68	4282	0	5
2024.12.18	19:00:00	2634.67	2640.03	2634.38	2636.03	3099	0	5
2024.12.18	20:00:00	2636.03	2638.97	2635.25	2636.26	2951	0	8
2024.12.18	21:00:00	2629.99	2633.86	2604.14	2604.41	6416	0	5
2024.12.18	22:00:00	2604.46	2609.27	2587.15	2592.48	6132	0	5
2024.12.18	23:00:00	2592.32	2595.26	2583.62	2585.31	3345	0	5
2024.12.19	01:00:00	2585.48	2592.27	2582.92	2588.18	2550	0	8
