<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.16	12:45:00	2659.39	2661.13	2658.53	2658.85	891	0	7
2024.12.16	13:00:00	2658.76	2660.28	2657.73	2659.67	848	0	13
2024.12.16	13:15:00	2659.67	2662.90	2659.55	2662.58	875	0	8
2024.12.16	13:30:00	2662.57	2664.15	2661.09	2662.58	873	0	14
2024.12.16	13:45:00	2662.73	2663.82	2661.16	2663.51	927	0	10
2024.12.16	14:00:00	2663.50	2664.22	2662.57	2662.92	696	0	17
2024.12.16	14:15:00	2662.91	2663.87	2661.42	2661.73	681	0	15
2024.12.16	14:30:00	2661.70	2661.90	2657.40	2660.08	1119	0	14
2024.12.16	14:45:00	2660.07	2660.80	2659.01	2659.97	894	0	17
2024.12.16	15:00:00	2659.84	2664.02	2659.04	2662.94	1281	0	9
2024.12.16	15:15:00	2662.92	2664.23	2660.09	2661.01	1163	0	8
2024.12.16	15:30:00	2661.17	2662.96	2659.29	2659.92	1181	0	18
2024.12.16	15:45:00	2659.92	2663.53	2658.94	2661.91	1197	0	14
2024.12.16	16:00:00	2662.13	2663.03	2658.55	2658.72	1296	0	5
2024.12.16	16:15:00	2658.66	2660.49	2656.76	2658.20	1314	0	7
2024.12.16	16:30:00	2657.89	2660.05	2655.26	2655.57	1353	0	9
2024.12.16	16:45:00	2653.79	2658.44	2653.79	2654.83	1422	0	5
2024.12.16	17:00:00	2654.91	2655.94	2652.56	2653.07	1397	0	13
2024.12.16	17:15:00	2653.08	2655.31	2650.84	2655.10	1408	0	11
2024.12.16	17:30:00	2655.23	2656.91	2654.25	2655.51	1265	0	14
2024.12.16	17:45:00	2655.56	2656.08	2653.33	2654.39	1180	0	7
2024.12.16	18:00:00	2654.49	2655.76	2653.59	2655.02	1170	0	13
2024.12.16	18:15:00	2654.98	2655.50	2649.58	2650.01	1214	0	5
2024.12.16	18:30:00	2650.32	2652.07	2648.57	2651.64	1108	0	14
2024.12.16	18:45:00	2651.65	2653.18	2651.44	2652.18	862	0	5
2024.12.16	19:00:00	2652.13	2653.21	2651.79	2652.58	837	0	12
2024.12.16	19:15:00	2652.58	2655.34	2652.37	2654.40	787	0	5
2024.12.16	19:30:00	2654.31	2654.67	2652.63	2653.43	770	0	9
2024.12.16	19:45:00	2653.42	2654.54	2651.83	2652.08	759	0	9
2024.12.16	20:00:00	2652.06	2653.24	2651.33	2653.14	755	0	11
2024.12.16	20:15:00	2653.12	2653.78	2651.31	2653.15	783	0	14
2024.12.16	20:30:00	2653.17	2655.14	2653.17	2654.40	590	0	17
2024.12.16	20:45:00	2654.40	2655.64	2654.13	2655.38	693	0	17
2024.12.16	21:00:00	2655.40	2655.79	2654.60	2655.39	671	0	13
2024.12.16	21:15:00	2655.39	2655.69	2652.51	2653.37	705	0	11
2024.12.16	21:30:00	2653.33	2654.28	2652.02	2654.21	641	0	13
2024.12.16	21:45:00	2654.19	2654.83	2653.28	2653.29	652	0	14
2024.12.16	22:00:00	2653.29	2653.29	2652.30	2652.54	622	0	17
2024.12.16	22:15:00	2652.56	2653.15	2651.98	2652.84	492	0	15
2024.12.16	22:30:00	2652.93	2653.28	2652.33	2652.53	670	0	14
2024.12.16	22:45:00	2652.52	2653.61	2652.51	2652.95	707	0	15
2024.12.16	23:00:00	2653.00	2653.13	2651.39	2651.67	286	0	11
2024.12.16	23:15:00	2651.72	2652.81	2651.43	2652.24	306	0	16
2024.12.16	23:30:00	2652.25	2653.05	2652.15	2652.66	162	0	13
2024.12.16	23:45:00	2652.66	2652.92	2652.02	2652.62	181	0	11
2024.12.17	01:00:00	2652.65	2652.68	2651.52	2651.86	249	0	16
2024.12.17	01:15:00	2652.06	2653.02	2651.91	2652.92	253	0	14
2024.12.17	01:30:00	2652.82	2652.90	2651.71	2652.14	271	0	14
2024.12.17	01:45:00	2652.14	2652.53	2651.65	2651.76	379	0	6
2024.12.17	02:00:00	2651.76	2653.29	2651.37	2651.44	517	0	12
2024.12.17	02:15:00	2651.43	2652.65	2651.25	2652.22	305	0	15
2024.12.17	02:30:00	2652.20	2652.92	2651.15	2651.82	533	0	8
2024.12.17	02:45:00	2651.82	2655.46	2651.50	2655.30	955	0	12
2024.12.17	03:00:00	2655.24	2657.37	2654.36	2657.35	1101	0	14
2024.12.17	03:15:00	2657.37	2657.37	2655.51	2656.04	920	0	12
2024.12.17	03:30:00	2656.08	2657.20	2654.99	2656.48	1064	0	16
2024.12.17	03:45:00	2656.49	2658.57	2656.24	2658.05	884	0	5
2024.12.17	04:00:00	2657.73	2658.52	2656.92	2658.26	940	0	15
2024.12.17	04:15:00	2658.27	2658.54	2656.75	2657.62	698	0	10
2024.12.17	04:30:00	2657.62	2657.62	2655.44	2655.96	966	0	14
2024.12.17	04:45:00	2655.97	2656.11	2654.00	2654.98	994	0	15
2024.12.17	05:00:00	2654.98	2655.46	2651.24	2652.49	1055	0	9
2024.12.17	05:15:00	2652.65	2655.23	2652.65	2654.99	724	0	12
2024.12.17	05:30:00	2655.02	2656.11	2654.07	2654.29	547	0	13
2024.12.17	05:45:00	2654.30	2654.38	2653.03	2653.56	701	0	13
2024.12.17	06:00:00	2653.49	2654.44	2652.28	2654.44	515	0	11
2024.12.17	06:15:00	2654.29	2655.26	2654.29	2654.43	398	0	12
2024.12.17	06:30:00	2654.44	2654.46	2652.22	2652.46	553	0	9
2024.12.17	06:45:00	2652.46	2652.85	2651.00	2651.70	665	0	12
2024.12.17	07:00:00	2651.72	2651.76	2649.04	2651.16	750	0	13
2024.12.17	07:15:00	2651.16	2653.00	2650.73	2652.99	612	0	14
2024.12.17	07:30:00	2653.02	2654.80	2651.64	2654.18	1349	0	14
2024.12.17	07:45:00	2654.25	2654.55	2652.62	2653.75	928	0	11
2024.12.17	08:00:00	2653.82	2654.64	2651.34	2651.34	885	0	13
2024.12.17	08:15:00	2651.26	2651.95	2646.87	2647.94	1076	0	14
2024.12.17	08:30:00	2647.79	2650.26	2646.96	2647.20	946	0	15
2024.12.17	08:45:00	2647.22	2648.89	2646.46	2648.85	968	0	11
2024.12.17	09:00:00	2648.89	2652.56	2648.16	2652.18	740	0	13
2024.12.17	09:15:00	2652.19	2655.95	2651.95	2655.77	749	0	8
2024.12.17	09:30:00	2655.76	2657.10	2654.54	2654.58	1089	0	11
2024.12.17	09:45:00	2654.56	2655.79	2653.30	2653.79	770	0	13
2024.12.17	10:00:00	2653.42	2653.69	2650.34	2650.47	1078	0	10
2024.12.17	10:15:00	2650.47	2651.95	2646.84	2647.85	1182	0	5
2024.12.17	10:30:00	2647.83	2649.13	2645.72	2648.40	1101	0	9
2024.12.17	10:45:00	2648.41	2649.35	2641.13	2644.12	1061	0	11
2024.12.17	11:00:00	2643.94	2646.05	2641.33	2643.87	1238	0	9
2024.12.17	11:15:00	2643.84	2645.17	2641.00	2641.93	1095	0	5
2024.12.17	11:30:00	2641.90	2642.97	2638.11	2639.20	1150	0	5
2024.12.17	11:45:00	2639.23	2641.05	2638.10	2639.65	1114	0	10
2024.12.17	12:00:00	2639.56	2641.10	2638.72	2640.07	950	0	14
2024.12.17	12:15:00	2640.07	2642.95	2639.85	2642.31	1063	0	9
2024.12.17	12:30:00	2642.07	2643.16	2639.96	2640.50	923	0	5
2024.12.17	12:45:00	2640.53	2640.61	2638.13	2638.20	947	0	12
2024.12.17	13:00:00	2638.14	2639.27	2636.26	2638.76	1012	0	13
2024.12.17	13:15:00	2638.80	2639.93	2638.08	2639.08	849	0	11
2024.12.17	13:30:00	2639.07	2640.80	2639.00	2639.92	978	0	11
2024.12.17	13:45:00	2639.91	2642.53	2639.18	2642.25	958	0	10
2024.12.17	14:00:00	2642.27	2644.17	2641.20	2641.41	1070	0	12
2024.12.17	14:15:00	2641.43	2643.77	2640.72	2643.39	1062	0	14
2024.12.17	14:30:00	2643.47	2645.55	2642.56	2643.26	1002	0	7
2024.12.17	14:45:00	2643.27	2643.39	2641.90	2642.89	836	0	12
2024.12.17	15:00:00	2642.70	2646.87	2642.60	2644.08	1280	0	14
2024.12.17	15:15:00	2644.03	2645.09	2642.04	2642.12	1246	0	11
2024.12.17	15:30:00	2643.67	2644.64	2638.72	2642.08	1299	0	9
2024.12.17	15:45:00	2642.43	2642.78	2634.72	2637.08	1335	0	9
2024.12.17	16:00:00	2637.06	2639.86	2633.03	2634.80	1456	0	5
2024.12.17	16:15:00	2634.64	2641.15	2634.16	2641.00	1320	0	10
2024.12.17	16:30:00	2640.78	2642.02	2638.45	2639.22	1534	0	9
2024.12.17	16:45:00	2638.99	2639.56	2634.64	2636.72	1350	0	12
2024.12.17	17:00:00	2636.69	2641.42	2635.78	2640.01	1331	0	7
2024.12.17	17:15:00	2640.05	2642.86	2639.82	2640.59	1379	0	5
2024.12.17	17:30:00	2640.69	2642.71	2638.12	2638.26	1365	0	5
2024.12.17	17:45:00	2638.08	2641.27	2636.87	2640.17	1221	0	13
2024.12.17	18:00:00	2640.17	2640.30	2637.69	2638.42	1329	0	6
2024.12.17	18:15:00	2638.41	2640.02	2637.34	2638.35	1239	0	8
2024.12.17	18:30:00	2638.38	2640.97	2636.42	2639.83	1085	0	10
2024.12.17	18:45:00	2639.69	2641.44	2638.80	2638.83	993	0	13
2024.12.17	19:00:00	2638.52	2640.87	2637.83	2640.48	1060	0	5
2024.12.17	19:15:00	2640.48	2642.74	2640.42	2642.01	961	0	5
2024.12.17	19:30:00	2642.01	2644.08	2641.70	2643.63	947	0	5
2024.12.17	19:45:00	2643.70	2647.08	2643.34	2645.99	984	0	5
2024.12.17	20:00:00	2645.96	2647.52	2645.18	2646.12	1045	0	7
2024.12.17	20:15:00	2646.08	2647.01	2644.99	2646.11	876	0	11
2024.12.17	20:30:00	2646.19	2648.62	2646.19	2648.57	764	0	9
2024.12.17	20:45:00	2648.57	2648.98	2646.40	2647.33	815	0	14
2024.12.17	21:00:00	2647.31	2648.17	2645.85	2646.22	745	0	14
2024.12.17	21:15:00	2646.26	2647.66	2645.71	2647.36	681	0	9
2024.12.17	21:30:00	2647.36	2647.40	2646.17	2646.17	654	0	9
2024.12.17	21:45:00	2646.39	2646.50	2645.24	2645.40	676	0	11
2024.12.17	22:00:00	2645.49	2646.41	2644.75	2646.03	561	0	10
2024.12.17	22:15:00	2646.03	2646.69	2645.43	2646.30	642	0	13
2024.12.17	22:30:00	2646.31	2646.85	2644.87	2644.95	788	0	10
2024.12.17	22:45:00	2644.86	2645.03	2643.10	2643.60	1021	0	13
2024.12.17	23:00:00	2643.61	2644.87	2643.57	2644.19	265	0	13
2024.12.17	23:15:00	2644.17	2644.87	2643.35	2644.62	309	0	6
2024.12.17	23:30:00	2644.62	2645.97	2644.43	2645.91	213	0	5
2024.12.17	23:45:00	2645.90	2646.41	2645.28	2646.40	236	0	13
2024.12.18	01:00:00	2646.32	2647.41	2645.88	2646.10	298	0	13
2024.12.18	01:15:00	2646.04	2646.56	2646.03	2646.07	112	0	13
2024.12.18	01:30:00	2646.10	2646.10	2645.25	2645.72	154	0	13
2024.12.18	01:45:00	2645.71	2647.59	2644.77	2647.44	330	0	13
2024.12.18	02:00:00	2647.41	2648.91	2646.59	2647.78	426	0	13
2024.12.18	02:15:00	2647.76	2647.90	2646.59	2647.15	323	0	13
2024.12.18	02:30:00	2647.16	2649.97	2647.16	2649.51	548	0	5
2024.12.18	02:45:00	2649.45	2650.31	2648.73	2650.08	661	0	13
2024.12.18	03:00:00	2650.07	2651.11	2648.04	2650.16	1046	0	13
2024.12.18	03:15:00	2650.18	2651.48	2649.13	2649.86	889	0	13
2024.12.18	03:30:00	2649.73	2651.27	2649.59	2651.05	936	0	13
2024.12.18	03:45:00	2651.03	2651.70	2648.15	2650.97	1026	0	13
2024.12.18	04:00:00	2651.03	2651.04	2648.60	2650.00	953	0	13
2024.12.18	04:15:00	2650.02	2650.07	2647.30	2648.12	661	0	13
2024.12.18	04:30:00	2648.11	2648.74	2647.46	2647.86	937	0	9
2024.12.18	04:45:00	2647.87	2648.44	2646.99	2647.48	966	0	12
2024.12.18	05:00:00	2647.41	2648.47	2646.39	2648.17	1052	0	13
2024.12.18	05:15:00	2648.17	2648.84	2645.26	2645.99	996	0	7
2024.12.18	05:30:00	2645.96	2647.02	2645.12	2645.28	620	0	13
2024.12.18	05:45:00	2645.30	2646.44	2645.10	2645.53	536	0	14
2024.12.18	06:00:00	2645.61	2645.61	2642.64	2642.91	801	0	13
2024.12.18	06:15:00	2642.91	2644.41	2642.72	2643.91	549	0	13
2024.12.18	06:30:00	2643.93	2645.92	2642.67	2645.73	624	0	9
2024.12.18	06:45:00	2645.74	2645.79	2644.90	2645.17	539	0	11
2024.12.18	07:00:00	2645.14	2646.20	2643.96	2646.14	584	0	12
2024.12.18	07:15:00	2646.14	2647.63	2646.14	2647.33	750	0	11
2024.12.18	07:30:00	2647.55	2648.63	2646.86	2648.01	1042	0	5
2024.12.18	07:45:00	2648.00	2649.46	2646.71	2647.44	878	0	11
2024.12.18	08:00:00	2647.43	2647.95	2645.71	2645.94	843	0	12
2024.12.18	08:15:00	2645.86	2646.49	2644.62	2645.82	959	0	12
2024.12.18	08:30:00	2645.75	2646.86	2644.52	2646.50	917	0	13
2024.12.18	08:45:00	2646.48	2646.68	2644.88	2646.63	889	0	11
2024.12.18	09:00:00	2646.69	2647.34	2646.10	2646.44	732	0	12
2024.12.18	09:15:00	2646.39	2647.29	2644.58	2645.89	771	0	10
2024.12.18	09:30:00	2645.88	2645.88	2643.39	2643.98	745	0	13
2024.12.18	09:45:00	2643.96	2645.22	2643.48	2644.87	773	0	12
2024.12.18	10:00:00	2644.71	2644.77	2642.15	2642.88	909	0	13
2024.12.18	10:15:00	2642.88	2647.80	2642.86	2644.27	1035	0	9
2024.12.18	10:30:00	2644.30	2648.33	2644.27	2647.73	947	0	11
2024.12.18	10:45:00	2647.74	2649.66	2647.48	2647.95	1025	0	14
2024.12.18	11:00:00	2647.71	2648.96	2646.93	2647.78	978	0	13
2024.12.18	11:15:00	2647.74	2649.28	2646.51	2648.79	903	0	11
2024.12.18	11:30:00	2648.80	2649.35	2647.79	2648.33	757	0	13
2024.12.18	11:45:00	2648.31	2648.39	2645.56	2646.83	663	0	13
2024.12.18	12:00:00	2646.86	2649.17	2646.24	2648.88	622	0	13
2024.12.18	12:15:00	2648.93	2648.93	2647.56	2648.35	678	0	13
2024.12.18	12:30:00	2648.32	2648.73	2647.41	2648.13	593	0	13
2024.12.18	12:45:00	2648.09	2649.40	2647.71	2648.35	649	0	12
2024.12.18	13:00:00	2648.34	2649.31	2647.84	2648.92	674	0	13
2024.12.18	13:15:00	2648.93	2649.17	2646.78	2647.10	746	0	13
2024.12.18	13:30:00	2647.05	2648.23	2646.43	2646.67	726	0	8
2024.12.18	13:45:00	2646.67	2647.31	2645.71	2646.11	720	0	13
2024.12.18	14:00:00	2646.10	2646.48	2644.65	2646.17	715	0	9
2024.12.18	14:15:00	2646.21	2647.75	2646.14	2647.11	639	0	13
2024.12.18	14:30:00	2647.09	2647.60	2645.62	2645.65	558	0	13
2024.12.18	14:45:00	2645.48	2645.60	2643.47	2643.95	745	0	13
2024.12.18	15:00:00	2643.75	2644.04	2640.88	2643.23	1317	0	11
2024.12.18	15:15:00	2643.01	2647.44	2642.99	2645.82	1194	0	10
2024.12.18	15:30:00	2645.48	2646.13	2642.71	2643.65	1262	0	13
2024.12.18	15:45:00	2643.62	2646.05	2641.80	2643.89	1123	0	5
2024.12.18	16:00:00	2644.20	2644.95	2641.06	2641.49	1285	0	13
2024.12.18	16:15:00	2641.66	2641.91	2638.56	2638.56	1284	0	13
2024.12.18	16:30:00	2638.44	2639.94	2637.52	2638.79	1415	0	8
2024.12.18	16:45:00	2638.70	2639.79	2637.00	2637.93	1368	0	5
2024.12.18	17:00:00	2637.70	2637.70	2633.52	2636.63	1380	0	12
2024.12.18	17:15:00	2636.67	2637.94	2635.22	2636.35	1142	0	13
2024.12.18	17:30:00	2636.27	2637.74	2635.97	2637.01	1117	0	13
2024.12.18	17:45:00	2636.99	2638.36	2635.96	2638.19	1147	0	11
2024.12.18	18:00:00	2638.19	2638.98	2635.92	2638.84	1176	0	5
2024.12.18	18:15:00	2638.92	2639.52	2636.99	2637.75	1164	0	8
2024.12.18	18:30:00	2637.75	2638.02	2634.41	2634.64	943	0	13
2024.12.18	18:45:00	2634.62	2635.35	2632.92	2634.68	999	0	11
2024.12.18	19:00:00	2634.67	2637.02	2634.38	2635.60	781	0	5
2024.12.18	19:15:00	2635.58	2640.03	2635.15	2639.90	708	0	5
2024.12.18	19:30:00	2639.82	2639.90	2637.29	2637.46	829	0	13
2024.12.18	19:45:00	2637.46	2637.86	2635.87	2636.03	781	0	12
2024.12.18	20:00:00	2636.03	2637.77	2635.93	2637.38	707	0	14
2024.12.18	20:15:00	2637.38	2638.97	2636.75	2637.77	800	0	8
2024.12.18	20:30:00	2637.90	2638.83	2635.85	2636.37	744	0	11
2024.12.18	20:45:00	2636.26	2636.90	2635.25	2636.26	700	0	13
2024.12.18	21:00:00	2629.99	2633.86	2615.49	2616.62	1675	0	10
2024.12.18	21:15:00	2616.63	2623.80	2615.43	2619.90	1534	0	5
2024.12.18	21:30:00	2619.65	2624.46	2613.90	2618.20	1622	0	12
2024.12.18	21:45:00	2618.21	2618.61	2604.14	2604.41	1585	0	5
2024.12.18	22:00:00	2604.46	2609.27	2603.60	2606.94	1568	0	6
2024.12.18	22:15:00	2606.94	2607.32	2595.79	2596.11	1475	0	5
2024.12.18	22:30:00	2596.04	2596.83	2587.15	2589.43	1566	0	5
2024.12.18	22:45:00	2589.67	2594.55	2587.70	2592.48	1523	0	7
2024.12.18	23:00:00	2592.32	2595.24	2591.24	2594.80	934	0	5
2024.12.18	23:15:00	2594.88	2595.26	2589.13	2589.91	693	0	5
2024.12.18	23:30:00	2589.91	2589.92	2586.37	2587.39	806	0	10
2024.12.18	23:45:00	2587.45	2588.31	2583.62	2585.31	912	0	11
2024.12.19	01:00:00	2585.48	2590.14	2582.92	2589.69	842	0	9
2024.12.19	01:15:00	2589.70	2592.27	2588.53	2590.53	520	0	9
2024.12.19	01:30:00	2590.39	2591.42	2588.51	2588.95	539	0	8
2024.12.19	01:45:00	2588.95	2589.65	2586.42	2588.18	649	0	9
2024.12.19	02:00:00	2588.18	2590.37	2587.99	2588.59	851	0	9
2024.12.19	02:15:00	2588.60	2593.57	2588.40	2593.45	724	0	11
2024.12.19	02:30:00	2593.45	2596.20	2592.62	2594.28	653	0	12
2024.12.19	02:45:00	2594.31	2597.02	2593.50	2595.08	733	0	12
2024.12.19	03:00:00	2595.46	2601.85	2593.25	2601.60	1482	0	5
2024.12.19	03:15:00	2601.23	2605.53	2599.76	2604.24	1187	0	5
2024.12.19	03:30:00	2603.97	2615.52	2603.87	2614.15	1297	0	8
2024.12.19	03:45:00	2614.18	2618.11	2610.90	2611.99	1232	0	9
2024.12.19	04:00:00	2611.65	2613.38	2609.77	2610.66	1123	0	13
2024.12.19	04:15:00	2610.97	2612.67	2609.29	2610.56	646	0	13
2024.12.19	04:30:00	2610.53	2610.69	2606.15	2606.49	884	0	13
2024.12.19	04:45:00	2606.47	2613.92	2606.47	2612.08	1065	0	8
2024.12.19	05:00:00	2612.07	2613.37	2609.51	2609.86	785	0	6
2024.12.19	05:15:00	2609.89	2612.89	2607.60	2608.39	864	0	13
2024.12.19	05:30:00	2608.81	2611.33	2608.62	2610.41	584	0	13
2024.12.19	05:45:00	2610.20	2611.95	2609.99	2610.39	507	0	7
2024.12.19	06:00:00	2610.46	2611.11	2607.05	2608.20	624	0	11
2024.12.19	06:15:00	2608.18	2611.53	2607.78	2608.70	534	0	9
2024.12.19	06:30:00	2608.81	2608.81	2606.68	2607.99	432	0	10
2024.12.19	06:45:00	2607.79	2609.84	2606.91	2609.10	483	0	13
2024.12.19	07:00:00	2608.85	2609.70	2608.01	2609.05	392	0	9
2024.12.19	07:15:00	2608.97	2610.38	2608.86	2609.74	459	0	5
2024.12.19	07:30:00	2609.75	2610.33	2608.00	2609.86	751	0	13
2024.12.19	07:45:00	2609.61	2609.93	2606.50	2607.19	800	0	13
2024.12.19	08:00:00	2606.98	2608.10	2603.27	2605.24	813	0	13
2024.12.19	08:15:00	2605.26	2609.66	2605.16	2609.03	826	0	8
2024.12.19	08:30:00	2609.03	2614.13	2608.87	2613.69	963	0	10
2024.12.19	08:45:00	2613.70	2614.08	2611.98	2612.97	866	0	9
2024.12.19	09:00:00	2612.99	2614.95	2611.82	2614.53	898	0	5
2024.12.19	09:15:00	2614.58	2622.63	2613.83	2619.63	1095	0	5
2024.12.19	09:30:00	2619.60	2621.99	2615.41	2615.96	1178	0	5
2024.12.19	09:45:00	2615.95	2619.82	2615.34	2616.50	961	0	8
2024.12.19	10:00:00	2616.56	2616.56	2613.20	2615.53	905	0	6
2024.12.19	10:15:00	2615.49	2618.15	2615.14	2616.78	903	0	5
2024.12.19	10:30:00	2616.72	2617.33	2613.45	2613.59	904	0	5
2024.12.19	10:45:00	2614.07	2619.25	2613.88	2618.47	849	0	5
2024.12.19	11:00:00	2618.40	2621.30	2618.38	2620.59	1159	0	5
2024.12.19	11:15:00	2620.58	2621.64	2619.42	2620.11	1140	0	9
2024.12.19	11:30:00	2620.10	2622.90	2619.53	2621.21	1099	0	8
2024.12.19	11:45:00	2621.24	2622.06	2619.41	2620.50	982	0	5
2024.12.19	12:00:00	2620.48	2621.91	2617.19	2621.67	925	0	13
2024.12.19	12:15:00	2621.55	2622.30	2620.14	2621.51	944	0	13
2024.12.19	12:30:00	2621.50	2622.65	2618.33	2622.62	1034	0	8
2024.12.19	12:45:00	2622.64	2626.42	2617.86	2619.58	1272	0	10
2024.12.19	13:00:00	2619.47	2621.94	2619.35	2621.21	700	0	9
2024.12.19	13:15:00	2621.55	2621.92	2618.73	2618.86	881	0	12
2024.12.19	13:30:00	2618.84	2619.34	2616.10	2616.79	953	0	13
2024.12.19	13:45:00	2616.78	2618.83	2616.55	2616.72	914	0	5
2024.12.19	14:00:00	2616.72	2616.72	2614.48	2614.90	1182	0	11
2024.12.19	14:15:00	2614.88	2615.32	2612.07	2613.47	1101	0	13
2024.12.19	14:30:00	2613.46	2614.16	2608.07	2608.54	1220	0	10
2024.12.19	14:45:00	2608.63	2608.97	2604.26	2606.08	1341	0	13
2024.12.19	15:00:00	2606.14	2606.14	2602.45	2602.61	1543	0	8
2024.12.19	15:15:00	2602.48	2605.42	2600.60	2602.09	1388	0	11
2024.12.19	15:30:00	2601.47	2604.24	2597.82	2601.46	1546	0	5
2024.12.19	15:45:00	2601.39	2604.13	2595.28	2596.37	1477	0	13
2024.12.19	16:00:00	2596.19	2599.96	2594.89	2599.16	1524	0	13
2024.12.19	16:15:00	2599.06	2599.49	2594.92	2596.48	1378	0	5
2024.12.19	16:30:00	2596.20	2600.77	2594.22	2594.88	1626	0	13
2024.12.19	16:45:00	2594.93	2595.80	2591.93	2592.27	1483	0	13
2024.12.19	17:00:00	2591.92	2595.99	2589.88	2592.66	1566	0	8
2024.12.19	17:15:00	2592.52	2593.09	2590.14	2590.31	1514	0	11
2024.12.19	17:30:00	2590.40	2591.97	2586.98	2590.02	1504	0	12
2024.12.19	17:45:00	2590.07	2592.14	2588.27	2588.44	1458	0	13
2024.12.19	18:00:00	2588.21	2591.49	2587.21	2588.33	1382	0	11
2024.12.19	18:15:00	2588.35	2593.34	2588.11	2592.11	1368	0	13
2024.12.19	18:30:00	2592.09	2596.59	2591.88	2593.77	1283	0	11
2024.12.19	18:45:00	2593.61	2593.95	2591.06	2591.66	1234	0	5
2024.12.19	19:00:00	2591.67	2594.24	2590.67	2591.51	1056	0	5
2024.12.19	19:15:00	2591.59	2593.71	2590.93	2593.12	1078	0	9
2024.12.19	19:30:00	2593.10	2593.86	2591.76	2592.18	1069	0	9
2024.12.19	19:45:00	2592.06	2592.83	2590.72	2592.61	1032	0	10
2024.12.19	20:00:00	2592.65	2595.41	2591.86	2595.25	1164	0	9
2024.12.19	20:15:00	2595.26	2595.37	2592.90	2593.00	1110	0	5
2024.12.19	20:30:00	2593.12	2599.40	2592.51	2599.05	1035	0	13
2024.12.19	20:45:00	2599.05	2599.84	2597.49	2599.69	1093	0	12
2024.12.19	21:00:00	2599.59	2600.89	2598.04	2600.07	973	0	13
2024.12.19	21:15:00	2600.07	2600.69	2597.20	2597.81	907	0	6
2024.12.19	21:30:00	2597.79	2601.01	2597.19	2600.10	843	0	7
2024.12.19	21:45:00	2600.10	2600.10	2596.65	2596.65	884	0	13
2024.12.19	22:00:00	2596.88	2597.93	2596.88	2597.29	875	0	13
2024.12.19	22:15:00	2597.27	2599.59	2597.17	2598.45	815	0	6
2024.12.19	22:30:00	2598.29	2600.39	2597.96	2598.43	971	0	11
2024.12.19	22:45:00	2598.44	2598.62	2596.46	2596.88	1129	0	8
2024.12.19	23:00:00	2596.95	2596.98	2595.07	2595.16	333	0	13
2024.12.19	23:15:00	2595.11	2595.77	2593.00	2595.12	339	0	13
2024.12.19	23:30:00	2595.12	2596.78	2595.12	2596.23	222	0	13
2024.12.19	23:45:00	2596.22	2596.43	2593.61	2594.39	319	0	5
2024.12.20	01:00:00	2594.75	2595.26	2593.97	2595.26	357	0	13
2024.12.20	01:15:00	2595.33	2595.90	2594.41	2594.57	308	0	13
2024.12.20	01:30:00	2594.58	2595.17	2593.33	2593.52	325	0	13
2024.12.20	01:45:00	2593.51	2594.06	2592.28	2593.63	405	0	12
2024.12.20	02:00:00	2593.56	2594.50	2592.81	2593.55	446	0	12
2024.12.20	02:15:00	2593.34	2593.92	2592.26	2593.77	406	0	11
2024.12.20	02:30:00	2593.54	2595.25	2592.08	2592.11	538	0	10
2024.12.20	02:45:00	2592.13	2593.34	2590.63	2590.83	691	0	11
2024.12.20	03:00:00	2590.83	2599.40	2589.69	2598.78	1381	0	9
2024.12.20	03:15:00	2598.82	2599.43	2596.50	2598.39	1280	0	13
2024.12.20	03:30:00	2598.47	2602.22	2597.61	2601.05	1159	0	12
2024.12.20	03:45:00	2601.00	2603.88	2598.40	2603.80	1170	0	8
2024.12.20	04:00:00	2603.80	2603.99	2596.90	2598.82	1223	0	9
2024.12.20	04:15:00	2598.82	2600.16	2595.57	2596.99	969	0	11
2024.12.20	04:30:00	2597.02	2598.52	2595.91	2596.50	970	0	13
2024.12.20	04:45:00	2596.39	2597.90	2595.90	2597.09	824	0	13
2024.12.20	05:00:00	2597.07	2597.74	2596.17	2596.57	712	0	11
2024.12.20	05:15:00	2596.57	2598.21	2595.79	2598.04	739	0	13
2024.12.20	05:30:00	2598.05	2599.07	2596.87	2597.50	561	0	12
2024.12.20	05:45:00	2597.52	2598.78	2596.54	2598.49	466	0	11
2024.12.20	06:00:00	2598.50	2600.60	2598.32	2599.52	620	0	11
2024.12.20	06:15:00	2599.54	2601.00	2598.58	2599.30	618	0	13
2024.12.20	06:30:00	2599.28	2599.32	2597.61	2598.34	470	0	12
2024.12.20	06:45:00	2598.34	2598.55	2597.50	2598.04	565	0	13
2024.12.20	07:00:00	2598.04	2598.29	2596.79	2598.05	677	0	13
2024.12.20	07:15:00	2598.01	2598.81	2596.46	2596.76	756	0	13
2024.12.20	07:30:00	2596.87	2600.74	2596.59	2600.54	821	0	13
2024.12.20	07:45:00	2600.57	2601.30	2599.75	2600.20	718	0	13
2024.12.20	08:00:00	2600.29	2602.77	2598.90	2601.53	878	0	13
2024.12.20	08:15:00	2601.54	2604.36	2600.97	2603.92	876	0	13
2024.12.20	08:30:00	2603.71	2605.36	2602.08	2604.57	885	0	13
2024.12.20	08:45:00	2604.55	2605.28	2603.55	2604.67	735	0	13
2024.12.20	09:00:00	2604.55	2607.46	2603.57	2606.11	830	0	13
